2.657413482665762355e-02,1.192378997802620751e-02,1.243400573730350268e-02,1.192665100097542626e-02,1.111888885497940883e-02,1.038265228271385496e-02,1.041793823242088274e-02,1.230430603027226483e-02,1.438045501708847332e-02,1.836776733398262640e-02,2.461338043212656090e-02,3.938484191894155856e-02,5.195999145507317757e-02,5.464553833007292083e-02,2.967262268066123490e-02,2.619075775146234922e-02,1.776409149169752566e-02,1.921176910400207785e-02,1.300334930419798016e-02,1.264953613281129437e-02,1.278877258300659472e-02,1.378536224365103056e-02,1.391887664794789342e-02,1.169872283935435506e-02,2.908411026000699562e-01,2.280406951904079549e-01
2.966529392763859671e-02,1.320924849267428140e-02,1.584033161067511727e-02,1.588070628767768860e-02,1.497564061153673631e-02,1.380477497846219377e-02,1.288288652023683763e-02,1.640557708871110548e-02,1.956489556416223657e-02,2.522744401377273460e-02,3.419398686476024518e-02,5.570696059429650071e-02,6.897677110247463217e-02,9.013310185182152323e-02,4.473850667526487607e-02,4.150853251505924602e-02,2.684916020670931325e-02,2.837330426355634538e-02,2.046996124030318887e-02,2.057762704564337908e-02,1.869347545219009199e-02,1.945050064598828621e-02,1.719961240309498748e-02,1.230081826011644730e-02,6.898013565889152265e-02,2.543907461239454104e-01
9.915433067310054638e-03,6.715163009823017955e-03,6.851006071481327564e-03,8.853858405631496314e-03,9.345780555342375964e-03,1.141155746846233415e-02,1.104622476585538117e-02,1.679605070536540137e-02,2.583646198041321049e-02,3.783025687663717912e-02,4.892830188399709818e-02,7.581190288738402783e-02,8.199035625305296782e-02,1.019659489193035923e-01,6.905898513017913465e-02,5.576783347343099162e-02,3.969763629371121649e-02,3.824592924241996400e-02,2.368222051215337562e-02,2.136844672897601424e-02,1.813967553866148441e-02,1.574558038115209807e-02,1.478172388916780024e-02,8.786121947093428891e-03,6.545414704437457765e-02,1.759733969685833843e-01
6.170457014313752986e-02,2.605945967211070052e-02,2.409136387656306971e-02,1.971888092506457468e-02,1.507845624451259643e-02,1.256597090422137235e-02,1.111851849489010544e-02,1.166397130046327446e-02,1.203859353275101886e-02,1.345662905913064776e-02,1.511886015603653398e-02,1.742968035898459153e-02,1.810910402908450303e-02,1.846316988533375225e-02,1.615022316072654146e-02,1.494271327860322365e-02,1.321562327109311943e-02,1.312843588306777942e-02,1.242597489499369136e-02,1.394218483797095981e-02,1.699374341885788800e-02,2.310217688477963008e-02,2.756149280402693871e-02,2.503483065267468263e-02,7.395581584180400958e-02,4.729295564890818038e-01
3.092575073241892944e-02,1.650333404540858459e-02,1.466560363769391605e-02,1.350402832031121284e-02,1.184463500976449743e-02,1.166534423828013804e-02,1.090812683105364840e-02,1.343345642089715727e-02,1.641559600829921653e-02,2.178001403808386277e-02,2.945899963378625572e-02,4.941272735595232668e-02,5.842399597167412251e-02,6.514167785643910913e-02,4.264450073241781575e-02,3.387451171874677341e-02,2.248573303222442185e-02,2.161026000976356762e-02,1.505184173583840913e-02,1.545429229736180847e-02,1.646709442138515056e-02,1.869678497314275142e-02,2.021503448486135571e-02,1.561737060546726161e-02,9.192562103270608687e-02,3.218736648559263891e-01
3.161247532082617218e-02,1.341737105133138097e-02,1.494246668311800634e-02,1.399675314659292423e-02,1.241959988894253408e-02,1.200506694224958218e-02,1.156161309229898453e-02,1.355233526653373821e-02,1.645406589338439460e-02,2.130699346001769037e-02,3.000640115991813281e-02,4.874232632033093787e-02,5.929459988893801686e-02,6.054687499999416439e-02,3.778516010611679410e-02,3.063784088104344258e-02,2.120962641905027590e-02,1.917359482971187426e-02,1.479689813672117882e-02,1.492800623148918260e-02,1.575128794422355621e-02,1.744701690523030313e-02,1.738049882773771287e-02,1.346750061697797075e-02,1.561005753331537460e-01,2.814630506539708699e-01
6.693389497156893020e-02,3.807981703474235674e-02,2.194873233194040429e-02,1.547534955228154797e-02,1.039956994161964424e-02,7.280175070464161256e-03,5.293059508722130525e-03,4.760680475626355782e-03,4.343866647275762549e-03,4.281539345840159466e-03,4.700950145083903839e-03,5.699918281982315101e-03,5.819378943067220721e-03,6.305445328568483852e-03,5.048944244766019607e-03,4.891827505730437196e-03,4.359448472634663320e-03,5.075346782179712170e-03,5.292193851757746523e-03,7.165042694201173047e-03,1.045627047278675434e-02,1.688290777636890921e-02,2.506812720309588641e-02,4.034697262446240718e-02,8.134102382980139267e-02,5.927495169633881789e-01
4.262853488082531117e-02,1.658238458792632430e-02,2.108047955991179320e-02,1.884596810793983876e-02,1.662841536232545839e-02,1.655492763477596496e-02,1.517158173046517268e-02,1.787609161577564595e-02,2.034883251419925682e-02,2.195344915860412624e-02,3.036981285663510610e-02,3.906155364361528493e-02,3.474031375221596496e-02,4.284092248901780198e-02,3.251872321937358812e-02,2.724375798472204735e-02,2.465715148646900265e-02,2.258011373638881686e-02,2.004438335720849784e-02,1.922471254992568976e-02,1.979404054907286242e-02,2.326896023748461703e-02,2.311552432282083791e-02,1.644429226472892552e-02,6.751584023928997036e-02,3.489092321582014100e-01
1.107608126449197324e-02,5.738957583010603596e-03,6.568274358507108363e-03,7.555759797371502592e-03,7.825074007970882206e-03,1.016126791420201604e-02,1.060798751749781298e-02,1.542785692147878585e-02,2.289384531531716074e-02,3.331374036826937474e-02,4.747197315406536527e-02,8.596466854044822192e-02,1.130307467056859416e-01,1.049769693601425719e-01,6.858321488493901441e-02,4.891045302496523084e-02,3.337572538499462838e-02,2.967799852517774215e-02,1.800557865150142697e-02,1.626144852571496241e-02,1.434632525034159126e-02,1.319639631936963403e-02,1.327120582231390740e-02,6.478502954973981535e-03,1.072191170341009053e-01,1.480608308129339190e-01
1.206145966709140996e-02,7.318822023046125773e-03,7.177123346136205298e-03,7.411011523686315133e-03,7.636363636362332799e-03,9.512590695687663314e-03,9.468203158342387502e-03,1.362185232607535275e-02,1.958344003414091636e-02,2.782415706358893140e-02,3.892957746478208775e-02,7.179854886895914445e-02,9.085616730685601439e-02,9.409816474603600878e-02,6.130089628680131242e-02,4.583525394792217766e-02,3.139735381988367074e-02,3.006231327357574562e-02,1.780793854032986651e-02,1.667605633802532114e-02,1.623559539052219641e-02,1.534101579171739775e-02,1.613316261203309732e-02,7.771233461372979538e-03,1.457157490396678301e-01,1.784259496371867759e-01
4.331326541107940326e-02,2.822373160436834547e-02,2.234485952451586641e-02,1.521817433362249346e-02,1.165483173817580612e-02,1.063857157557548776e-02,1.094730884016292642e-02,1.252958732117354958e-02,1.480652464750590973e-02,1.843418750640831230e-02,2.158588041573841418e-02,2.962591334770296042e-02,3.769167438504979206e-02,3.451425337033740826e-02,2.527786353809653372e-02,2.307811052791103323e-02,1.782957702992457941e-02,1.595142533701766202e-02,1.517958217554906362e-02,1.456210764637418630e-02,1.438201090869818156e-02,1.640166718120767558e-02,1.916743850980347913e-02,2.193320983839928268e-02,4.160234640315735311e-02,4.631058968811578858e-01
4.353284938131359721e-02,3.037255170521118916e-02,2.005433045699213032e-02,1.277222298313841417e-02,9.405104323597902882e-03,9.005615669076146718e-03,8.697438707016507883e-03,1.051225859470105405e-02,1.148244532711103182e-02,1.499794548690248051e-02,2.119572661276857353e-02,2.998447701224719875e-02,4.156964799337811017e-02,3.531479705972319361e-02,2.461991508009791010e-02,2.221156919140961084e-02,1.539743414142423668e-02,1.341140483037322334e-02,1.282929279092723598e-02,1.336574898414216554e-02,1.377665160022168572e-02,1.621923937358327530e-02,1.991736291829895866e-02,2.201753184492761389e-02,4.968497466094862897e-02,4.776514632693265039e-01
2.061461067365874533e-02,9.982638888885477652e-03,1.273034230095802972e-02,1.222796369203431668e-02,1.141458880139592340e-02,1.129497484689027768e-02,1.063880686788787854e-02,1.556006671040588082e-02,2.026260389325641731e-02,2.735742016621987155e-02,3.726829068240196385e-02,5.525139435693649653e-02,6.036745406822083965e-02,1.059882163166741831e-01,4.485523293961721919e-02,5.685080380575485010e-02,2.999234470690138529e-02,3.599354768152750877e-02,2.208757108485684406e-02,2.089826662291499257e-02,1.716972878389614460e-02,1.775412839019515840e-02,1.477744969378322684e-02,9.705818022743839535e-03,1.221395177164936868e-01,1.968162182851470876e-01
4.610819327728670619e-02,2.898634453779990253e-02,2.309348739494585315e-02,1.649684873948713271e-02,1.177521008402742861e-02,9.968487394952747424e-03,9.422268907558076570e-03,1.008928571428041598e-02,1.151260504201075986e-02,1.427521008402611591e-02,1.913865546217482366e-02,2.796218487393489424e-02,3.980042016804632293e-02,3.346638655460427297e-02,2.214285714284551163e-02,1.828256302520048227e-02,1.485819327730312014e-02,1.421218487394211583e-02,1.235819327730443284e-02,1.268382352940510341e-02,1.396533613444644710e-02,1.740546218486480751e-02,2.277836134452585273e-02,2.555672268906220707e-02,5.368172268904743832e-02,4.699789915963918374e-01
2.999114891410669184e-02,1.494430292300907501e-02,1.510081602693369267e-02,1.586719053580595146e-02,1.534907819177963595e-02,1.510081602693369267e-02,1.525193212727470049e-02,1.785868485815710754e-02,2.191723155302992276e-02,2.777837744482763299e-02,4.028323474804613308e-02,6.848797547597874902e-02,9.565109451227513104e-02,8.254177280769259273e-02,4.939337679717553664e-02,3.392016752297292992e-02,2.562497301496825114e-02,2.121562108716095255e-02,1.721644143170781779e-02,1.670912309484871849e-02,1.560273736020918560e-02,1.545162125986817778e-02,1.469064375457952362e-02,1.249406329605128561e-02,3.571197271273060525e-02,2.658456025213365992e-01
5.123009531649500015e-02,1.629450053670934706e-02,1.862949242552548040e-02,2.102451110949588725e-02,2.242984431369587570e-02,2.326013090885495002e-02,2.148454839672861785e-02,2.223463112273198553e-02,2.282329725672386719e-02,2.463872949000303625e-02,2.742820997070150729e-02,3.330831376156987572e-02,3.415524644278013222e-02,3.713136485799187897e-02,3.021718602454994199e-02,2.702315521012268670e-02,2.459433992719987916e-02,2.529650210244983530e-02,2.379381451619292168e-02,2.578680500068472256e-02,2.478400442281337296e-02,2.394615142490376034e-02,2.080105001492998582e-02,1.480038820690304270e-02,6.799926151908812499e-02,3.148844257201038888e-01
3.941496598638562221e-02,1.860544217686652818e-02,1.844444444444026318e-02,1.867346938775086770e-02,1.712925170067638656e-02,1.661451247165156297e-02,1.488662131518936858e-02,1.617913832199179697e-02,1.843083900226339528e-02,2.259183673468875483e-02,2.934693877550354976e-02,4.512925170067003805e-02,5.505895691608728854e-02,5.020181405894553334e-02,3.566439909296243577e-02,2.853287981858763575e-02,2.301587301586779585e-02,2.159410430838512585e-02,1.843990929704797388e-02,2.053287981858944664e-02,2.162811791382729387e-02,2.281632653060707006e-02,2.187074829931476977e-02,1.529251700679925413e-02,5.822902494329745132e-02,3.316757369613760331e-01
4.110846667048799474e-02,1.719953738219412789e-02,1.792835158953098168e-02,1.693334097990781620e-02,1.588910554185468324e-02,1.640620519584712680e-02,1.317027011527149329e-02,1.474116342642968307e-02,1.673691957714358580e-02,1.899218137676497373e-02,2.292395480873894026e-02,3.114784653323244071e-02,2.817906367685438229e-02,3.269962340616540397e-02,2.726099673108776239e-02,2.489438167880441560e-02,2.109021047198385290e-02,2.387260805566593022e-02,1.913746630727671330e-02,2.198916097952524629e-02,2.501194777388957360e-02,2.602177362313729328e-02,2.827273422415800541e-02,1.849133069526397513e-02,1.034543403872941053e-01,3.564470187914417498e-01
5.132551776735957971e-02,1.954169165722488208e-02,2.184359982525018937e-02,1.937508792974416277e-02,1.765629280790138173e-02,1.766925087559432714e-02,1.474581824643955014e-02,1.543814929174832686e-02,1.619804740431317683e-02,1.701348009270493150e-02,2.084166351970640277e-02,2.700415028396554659e-02,2.424547022976392824e-02,2.817639262204518075e-02,2.263311637825605321e-02,1.902429452577086497e-02,1.783816854373450334e-02,1.863971758816953053e-02,1.735362936964473732e-02,1.983232260405236314e-02,2.188802748591171451e-02,2.431303729701999802e-02,2.659967345669290648e-02,1.989063390867061576e-02,9.677686577662804324e-02,3.841359005116407599e-01
4.685981389875058800e-02,2.273965438340095138e-02,2.171871254548783658e-02,1.660855542722475958e-02,1.237551482926056538e-02,1.075965917757951140e-02,1.040445422650194962e-02,1.171631545686202362e-02,1.371134694588967834e-02,1.710540652443754556e-02,2.285079212883012884e-02,3.295561027696910367e-02,4.231951012224691167e-02,3.778356468870124052e-02,2.614896816230184370e-02,2.072283117958326204e-02,1.534136721218425613e-02,1.407199982566474834e-02,1.180130314454315779e-02,1.184815533134173267e-02,1.331691690819005423e-02,1.817429013488873479e-02,2.245963084834901036e-02,2.287476301509916432e-02,6.514960012202650197e-02,4.381812634835757780e-01
4.897418996450923767e-02,2.260036314794313522e-02,2.212466421251387330e-02,1.735834742811480716e-02,1.340869896859211638e-02,1.148724836666215922e-02,1.079701853878440795e-02,1.183236328060103572e-02,1.328744237720818830e-02,1.623491029084831588e-02,2.089966172519930679e-02,3.008199847444386829e-02,3.620908367326258759e-02,3.330928929127768140e-02,2.440988458859561991e-02,1.985084402878446383e-02,1.558509932676520673e-02,1.468137498756190429e-02,1.219198753026106558e-02,1.334340695784692367e-02,1.480055881669995431e-02,1.947567406228034245e-02,2.388651212151114006e-02,2.222622956256195201e-02,8.369295758298472832e-02,4.272501906940823213e-01
6.018840243996369938e-02,2.080804571075512213e-02,2.293683885414165083e-02,2.160759786888959838e-02,1.833024476874301617e-02,1.543239904254438064e-02,1.329897305227344118e-02,1.386765500733480420e-02,1.453825959385319534e-02,1.654235194193434677e-02,1.990309628600031230e-02,2.645664427457236970e-02,2.955563276966915315e-02,2.859894988803842950e-02,2.221836151648435426e-02,1.958149949810749843e-02,1.619566056675097662e-02,1.612423751061631619e-02,1.446413404370263008e-02,1.645046714539354082e-02,1.962666975523049903e-02,2.446452011427594289e-02,2.559802331866166056e-02,2.063199752914753049e-02,8.294649061848184679e-02,3.996328468843950432e-01
1.977188330672311270e-02,9.155862041498669807e-03,1.105075048865189133e-02,1.176423738206335001e-02,1.157176184802677019e-02,1.250427262499709431e-02,1.239807922690794838e-02,1.620444883966582275e-02,2.075417223904772734e-02,2.719878408558285346e-02,3.777830137021415124e-02,5.681346797769380730e-02,6.347710370778779365e-02,8.771574682163567338e-02,4.569966515892648351e-02,4.862662069375860846e-02,2.763351330901029843e-02,2.888792282393835148e-02,1.875640893749564234e-02,1.659271845142926485e-02,1.475092670332061803e-02,1.383169010111143585e-02,1.127309291590104269e-02,7.781984953720325407e-03,1.859778254909997819e-01,1.820287584995596286e-01
5.118009166615095779e-02,2.314747681761150991e-02,2.295520775262995666e-02,1.835471386818308265e-02,1.382833487470675436e-02,1.157588666651504505e-02,1.065965475350239521e-02,1.196686956960602358e-02,1.314626305200683291e-02,1.582406628663817968e-02,2.019899311160948396e-02,2.864486829568741247e-02,3.545806762070410900e-02,3.150419930675385505e-02,2.280268145527028847e-02,1.891648325916270301e-02,1.515166162363006629e-02,1.425906054541961794e-02,1.215161973260505714e-02,1.329664109165720927e-02,1.486809160600364305e-02,1.981015846622779727e-02,2.429786882093688816e-02,2.319688674492520475e-02,7.265729811478864597e-02,4.401468548969598715e-01
3.940323480198033856e-02,1.730340211934097705e-02,2.023842721694071520e-02,1.988984941437542397e-02,1.784021193529152297e-02,1.631344116005555359e-02,1.648773006133819746e-02,1.822364751811333949e-02,2.067763524817297846e-02,2.556469604013833843e-02,3.234104852200757330e-02,4.576826547682252833e-02,5.602342442829334745e-02,5.439208031228778828e-02,3.947295036249339611e-02,3.303820412713814880e-02,2.630368098157675333e-02,2.242749581705073478e-02,1.965978806468233336e-02,2.013385387617112887e-02,1.947852760734838234e-02,2.036391522586421948e-02,1.901143335191089398e-02,1.403374233127856023e-02,4.497350808697366670e-02,3.206358059116560244e-01
3.224651162789198000e-02,3.271162790696152678e-02,1.052093023255324528e-02,6.032558139532078097e-03,4.665116279067597557e-03,4.925581395346546355e-03,4.493023255811863514e-03,5.493023255811398629e-03,7.646511627903420164e-03,9.139534883716679201e-03,1.067906976743689292e-02,1.906511627906089940e-02,1.767906976743363612e-02,2.177209302324568593e-02,2.039534883719981706e-02,2.136744186045517677e-02,1.553953488371370185e-02,1.520465116278362644e-02,1.077674418604149947e-02,1.321860465115664261e-02,1.489767441859772210e-02,2.284651162789634940e-02,3.641860465114585277e-02,2.326511627905894497e-02,1.397813953487721805e-01,4.792186046509399056e-01
4.140874751287647315e-02,1.642615646206298241e-02,1.770546761570087821e-02,2.072647745897281818e-02,2.148706403643551102e-02,2.069966073556722685e-02,1.880736458833393021e-02,2.293180587615041219e-02,2.644932698792643380e-02,2.985154349606751467e-02,2.873320575295419677e-02,3.027235415027134183e-02,3.000608673858203013e-02,3.228485059723815165e-02,2.954063025876289481e-02,3.094671802032640875e-02,2.831422185102595163e-02,2.518112248812409693e-02,2.305682880189146786e-02,2.354866358457005301e-02,2.397451607505449861e-02,2.436069150611323147e-02,2.081080034401383561e-02,1.462899757334217010e-02,5.562058793656598360e-02,3.422261095510621409e-01
3.428254701914457137e-02,1.581496721342217499e-02,1.581722187775902108e-02,1.536065234954754957e-02,1.548954399413728956e-02,1.738458936925699888e-02,1.624748698870727773e-02,2.001127332168348150e-02,2.343460533979582414e-02,2.684779136839235414e-02,3.494466677939856575e-02,4.641752625744334504e-02,3.852582530109018716e-02,4.882625932397464258e-02,3.962497416530297994e-02,3.215226499821384476e-02,2.869624034721722852e-02,2.567724480017940722e-02,2.158991413486569325e-02,2.082558292467463767e-02,1.975273847772505281e-02,1.963624748698796982e-02,1.902899122559724085e-02,1.448696991901942711e-02,5.744922308024510288e-02,3.316746519361805090e-01
3.757651268289326218e-02,1.789662002427845622e-02,1.636381061912872345e-02,1.568398185419361823e-02,1.519711200562167373e-02,1.647754137115733930e-02,1.493898153472526281e-02,1.824867420611984981e-02,2.153919877323995022e-02,2.440163567822986601e-02,2.973803590824677587e-02,4.018976423231485767e-02,3.433071369241363219e-02,4.308159223052564907e-02,3.531148169445816332e-02,2.983707111366495565e-02,2.674653376780865635e-02,2.501118139415852218e-02,2.093859817263938813e-02,2.140949460098259469e-02,2.179605137051806446e-02,2.116030924541427785e-02,1.997635933806019004e-02,1.418120247907391461e-02,7.488722765318031604e-02,3.430803143568881830e-01
1.607549140276744865e-02,9.874678303672116547e-03,1.079780687030435470e-02,1.043415016223710884e-02,1.096564842787385238e-02,1.115213904739551648e-02,1.106821826861076850e-02,1.603819327886311583e-02,2.174480623622604067e-02,2.915780836221219113e-02,4.141024206478552405e-02,6.774271754124450151e-02,9.084890529997868835e-02,1.017306329490677980e-01,5.526649509524517168e-02,5.229196971387462672e-02,3.300883965533455561e-02,3.843571668341498604e-02,2.331132744020801909e-02,2.128790421839796276e-02,1.850919398752516598e-02,1.712916340306485166e-02,1.459289097757021994e-02,8.541270374092219120e-03,7.446570437500049655e-02,1.941180858601002091e-01
2.551864214953953811e-02,1.104819776273623100e-02,1.467928227134283371e-02,1.489148850885880539e-02,1.342625496410567582e-02,1.390792943973716451e-02,1.254374648427735578e-02,1.757943418406109418e-02,2.193471458260315421e-02,2.786638417412098945e-02,3.764471286473784067e-02,5.235767866584511987e-02,5.727210565847687396e-02,8.687655996844295681e-02,4.426352646345024788e-02,5.232399513608067959e-02,3.112021314936586763e-02,3.387215753112059191e-02,2.339321142140339191e-02,2.149346034268899072e-02,1.912213984727243604e-02,1.980254714851411788e-02,1.663629535065678372e-02,1.133450776573396990e-02,9.133962766223122087e-02,2.277511865022592286e-01
2.440600122473227107e-02,1.209430496019225573e-02,1.356093080220037959e-02,1.326086956521333078e-02,1.274035517452151191e-02,1.210349050826328710e-02,1.173300673606499263e-02,1.575015309246302966e-02,2.079301898345964697e-02,2.680649112062865810e-02,3.542559706061376712e-02,4.999693815062768165e-02,5.674525413347925734e-02,8.589712186157810736e-02,4.131047152478833223e-02,5.105633802815338212e-02,2.948560930801301730e-02,3.525719534597818172e-02,2.241579914267531615e-02,2.152480097978520454e-02,1.932639314145152137e-02,2.005817513777707894e-02,1.621555419472865342e-02,1.106552357623666154e-02,1.126209430495674763e-01,2.283496631965008239e-01
2.514053198703183195e-02,1.149272850576098411e-02,1.401250847712636263e-02,1.421143847486573339e-02,1.325295757666694260e-02,1.295154848918304499e-02,1.245120940395977663e-02,1.547735664229809953e-02,1.905206841985711622e-02,2.482103835429889938e-02,3.352271870995900127e-02,4.825258081529703452e-02,5.850048978974952546e-02,7.281440735435978917e-02,4.041895863159056246e-02,4.314068269157014801e-02,2.640645015446419983e-02,3.007459874914322068e-02,2.061638158389854023e-02,1.982367568381589173e-02,1.764147389043247902e-02,1.798206615928928109e-02,1.491070755782837425e-02,1.102253032928610620e-02,1.587913495591413426e-01,2.232175420088242934e-01
8.613219113922441009e-03,6.247287362066242244e-03,6.817946008823404756e-03,8.295740007627963597e-03,8.006026622942669091e-03,9.249273341838074036e-03,8.790042919959871817e-03,1.404251370384445446e-02,2.179974484763115214e-02,3.234450830560296059e-02,4.099097321776797725e-02,6.718939290980133205e-02,7.029294297651200729e-02,1.102408749417244926e-01,6.381878044182336118e-02,6.253388514051418101e-02,3.871345336893049216e-02,4.492420688677412760e-02,2.350149131152030890e-02,2.143696377450063709e-02,1.816937674723043475e-02,1.692357265923944906e-02,1.657540512379797673e-02,9.560176356172482223e-03,9.878934147014750700e-02,1.721328604392474149e-01
